iteration,topic,domain,method,generator_model,evaluator,user_level,avg_ctr,best_ctr,worst_ctr,median_ctr,std_ctr,pool_size,n_dropped,n_added_explore,n_added_exploit,eval_time_sec,gen_time_sec,sim_time_sec,total_time_sec,chosen_arm,reward,arm_explore_count,arm_exploit_count,arm_both_count,arm_explore_value,arm_exploit_value,arm_both_value
14,Carl Jung,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00864,0.0114,0.0068,0.0088,0.0017315888657530693,5,1,1,1,22.56,2.757,0.078,25.395,both,-0.00020000000000000052,5,4,6,0.00019200000000000017,8.99999999999998e-05,0.0003400000000000003
0,History of film,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.010599999999999998,0.0192,0.0052,0.0098,0.0047023398430993905,5,1,1,0,21.987,1.799,0.075,23.861,explore,0.0015600000000000024,1,0,0,0.0015600000000000024,0.0,0.0
1,History of film,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01048,0.0172,0.007,0.0094,0.003567856499356441,5,1,0,1,22.251,1.204,0.089,23.544,exploit,0.0018000000000000013,1,1,0,0.0015600000000000024,0.0018000000000000013,0.0
2,History of film,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.012,0.0172,0.0076,0.0108,0.0038429155598321443,5,1,1,1,23.659,2.307,0.076,26.043,both,-0.0009200000000000007,1,1,1,0.0015600000000000024,0.0018000000000000013,-0.0009200000000000007
3,History of film,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0128,0.0186,0.0084,0.0128,0.003961817764612603,5,1,0,1,23.327,1.186,0.076,24.59,exploit,-0.00048000000000000126,1,2,1,0.0015600000000000024,0.00066,-0.0009200000000000007
4,History of film,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.010440000000000001,0.0166,0.0068,0.0098,0.003402116987994387,5,1,1,0,23.306,1.412,0.083,24.801,explore,0.0017599999999999977,2,2,1,0.00166,0.00066,-0.0009200000000000007
5,History of film,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01132,0.0144,0.007,0.013,0.003021522794883401,5,1,1,0,23.208,4.344,0.076,27.629,explore,0.0,3,2,1,0.0011066666666666668,0.00066,-0.0009200000000000007
6,History of film,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.010679999999999999,0.0158,0.0084,0.0098,0.0026308933843848564,5,1,1,0,21.813,1.86,0.077,23.751,explore,-0.0007999999999999986,4,2,1,0.0006300000000000005,0.00066,-0.0009200000000000007
7,History of film,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01056,0.0164,0.0074,0.0098,0.003255518391900129,5,1,0,1,21.206,0.852,0.074,22.133,exploit,0.002440000000000001,4,3,1,0.0006300000000000005,0.0012533333333333337,-0.0009200000000000007
8,History of film,wikipedia,bandit_ucb,gpt-4o-mini,film_best_dimensions_mpnet,True,0.01104,0.016,0.0078,0.0082,0.0037339523296367884,5,1,0,1,21.811,0.907,0.075,22.792,exploit,0.0005600000000000015,4,4,1,0.0006300000000000005,0.0010800000000000007,-0.0009200000000000007
