iteration,topic,domain,method,generator_model,evaluator,user_level,avg_ctr,best_ctr,worst_ctr,median_ctr,std_ctr,pool_size,n_dropped,n_added_explore,n_added_exploit,eval_time_sec,gen_time_sec,sim_time_sec,total_time_sec
2,Wall Plates,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007639999999999999,0.01,0.006,0.0076,0.0014221111067704943,5,1,1,0,15.14,1.209,0.055,16.404
3,Wall Plates,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00892,0.0114,0.0072,0.0084,0.0015104966070799367,5,1,1,0,14.564,1.226,0.041,15.831
4,Wall Plates,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0061600000000000005,0.008,0.0034,0.0066,0.0015252540771950095,5,1,1,0,15.016,2.05,0.055,17.12
5,Wall Plates,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00728,0.01,0.0044,0.0074,0.001800444389588304,5,1,1,0,15.203,1.723,0.058,16.984
6,Wall Plates,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00776,0.0122,0.0058,0.0064,0.0023677837739117993,5,1,1,0,18.29,1.267,0.053,19.61
7,Wall Plates,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007639999999999999,0.0094,0.0062,0.0076,0.001022936948203554,5,1,1,0,17.131,1.246,0.046,18.422
8,Wall Plates,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00676,0.0098,0.0054,0.0062,0.0015969971822141701,5,1,1,0,15.647,1.323,0.04,17.01
9,Wall Plates,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00668,0.0096,0.0056,0.006,0.0014729562111617574,5,1,1,0,14.608,1.968,0.059,16.635
10,Wall Plates,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0068000000000000005,0.008,0.0058,0.0068,0.0007694153624668539,5,1,1,0,14.352,1.911,0.037,16.301
11,Wall Plates,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007479999999999999,0.0086,0.0066,0.0072,0.0007222188034107115,5,1,1,0,14.218,1.199,0.037,15.455
12,Wall Plates,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00784,0.0082,0.0074,0.0078,0.00032000000000000024,5,1,1,0,14.287,1.641,0.04,15.968
13,Wall Plates,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.00716,0.008,0.0058,0.0072,0.0007418894796396565,5,1,1,0,15.016,2.401,0.057,17.474
14,Wall Plates,ecommerce,partial_ctr,gpt-4o-mini,film_best_dimensions_mpnet,True,0.007520000000000001,0.008,0.0068,0.0076,0.00046647615158762425,5,1,1,0,14.075,1.829,0.044,15.947
