iteration,topic,domain,method,generator_model,evaluator,user_level,avg_ctr,best_ctr,worst_ctr,median_ctr,std_ctr,pool_size,n_dropped,n_added_explore,n_added_exploit,eval_time_sec,gen_time_sec,sim_time_sec,total_time_sec
5,DVI,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0019199999999999998,0.0028,0.0004,0.002,0.0006764613810115105,10,0,1,0,25.497,1.85,0.046,27.392
6,DVI,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0017999999999999997,0.0034,0.0002,0.002,0.0008355727485873495,11,0,1,0,26.32,1.396,0.046,27.762
7,DVI,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0019,0.0032,0.0006,0.0018,0.0007047458170621992,12,0,1,0,28.984,1.09,0.038,30.112
8,DVI,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0014615384615384616,0.003,0.0002,0.0014,0.0007621209893231283,13,0,1,0,30.962,1.571,0.049,32.582
9,DVI,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.001969230769230769,0.0036,0.0,0.0018,0.0010461538461538462,13,0,1,0,31.233,1.627,0.046,32.905
10,DVI,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0016000000000000003,0.0028,0.0006,0.0016,0.0006972473349922867,13,0,1,0,29.807,3.079,0.037,32.923
11,DVI,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0014923076923076923,0.002,0.0006,0.0016,0.0005060579754891854,13,0,1,0,29.669,1.152,0.036,30.857
12,DVI,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.001507692307692308,0.0028,0.0004,0.0016,0.000708694941924986,13,0,1,0,30.363,1.075,0.038,31.476
13,DVI,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0016857142857142858,0.0028,0.0006,0.0015,0.0006833291853200798,14,0,1,0,34.301,2.353,0.04,36.694
14,DVI,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0011600000000000002,0.0018,0.0004,0.0012,0.0004393935214209088,15,0,1,0,35.28,1.286,0.04,36.605
0,Measuring Tools & Scales,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.005520000000000001,0.0082,0.003,0.0054,0.001676186147180557,5,0,1,0,13.257,1.681,0.04,14.978
1,Measuring Tools & Scales,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0051,0.0062,0.0034,0.0053,0.0009712534856222311,6,0,1,0,15.582,0.99,0.036,16.608
2,Measuring Tools & Scales,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.005266666666666666,0.0068,0.003,0.0055,0.001422048600513436,6,0,1,0,15.466,1.18,0.037,16.683
3,Measuring Tools & Scales,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.005466666666666667,0.0076,0.0028,0.0058,0.0018354533197248273,6,0,1,0,15.792,1.229,0.048,17.069
4,Measuring Tools & Scales,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.004742857142857143,0.007,0.0024,0.005,0.0017095171773316104,7,0,1,0,18.932,0.829,0.036,19.798
5,Measuring Tools & Scales,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.004175,0.0064,0.0024,0.0037,0.0013872184399005081,8,0,1,0,20.678,0.909,0.04,21.626
6,Measuring Tools & Scales,ecommerce,no_drop,gpt-4o-mini,film_best_dimensions_mpnet,True,0.0038749999999999995,0.006,0.0016,0.0039,0.0011913752557443855,8,0,1,0,21.578,1.989,0.042,23.609
